1568020858 0 0 4152 0 0 0 0 0 0
1569661946 0 25 4152 0 0 0 0 0 0
1569665955 0 25 4152 4 0 0 0 0 0
1569671989 0 5282 4152 4 0 0 0 0 0
1570007629 0 5282 4152 10 0 0 0 0 0
1570008959 0 5282 4152 10 0 0 0 0 0
1570011611 0 5282 4152 10 0 0 0 0 0
1570335917 0 5495 4152 10 0 0 0 0 0
1570336179 0 5495 4152 10 0 0 0 0 0
1570336639 0 5495 4152 10 0 0 0 0 0
1570344662 0 5495 4152 45 0 0 0 0 0
1570353725 0 5548 4152 45 0 0 0 0 0
1570353916 0 5565 4152 45 0 0 0 0 0
1570354612 0 5659 4152 45 0 0 0 0 0
1570355666 0 5659 4152 68 0 0 0 0 0
1570357312 0 5662 4152 68 0 0 0 0 0
1570357526 0 5662 4152 68 0 0 0 0 0
1570357817 0 5662 4152 68 0 0 0 0 0
1570393022 0 5662 4152 110 0 0 0 0 0
1570416382 0 5669 4152 110 0 0 0 0 0
1570432374 0 5927 4152 110 0 0 0 0 0
1570432564 0 5927 4152 110 0 0 0 0 0
1570432820 0 5927 4152 110 1253 0 0 0 0
1570433593 0 5927 4152 110 1253 0 0 0 0
1570434659 0 5946 4152 110 1253 0 0 0 0
1570435478 0 5985 4152 110 1253 0 0 0 0
1570435607 0 5985 4152 110 1253 0 0 0 0
1570520929 0 5985 4152 172 1253 0 0 0 0
1570521094 0 5985 4152 189 1253 0 0 0 0
1570521440 0 5985 4152 202 1253 0 0 0 0
1570522827 0 5985 4152 202 1253 0 0 0 0
1570542508 0 6039 4152 202 1253 0 0 0 0
1570598057 0 6229 4152 202 1253 0 0 0 0
1570601150 0 6229 4152 202 1253 0 0 0 0
1570606213 0 6229 4152 202 1276 0 0 0 0
1570649536 0 6229 4152 218 1276 0 0 0 0
1570784743 0 6229 4152 218 1276 0 0 0 0
1570788158 0 6229 4152 218 1276 0 0 0 0
1570817077 0 6229 4152 559 1276 0 0 0 0
1570969522 0 6229 4152 561 1276 0 0 0 0
1570969760 0 6229 4152 561 1276 0 0 0 0
1571007302 0 6229 4152 568 1276 0 0 0 0
1571041974 0 6229 4152 568 1277 0 0 0 0
1571046284 0 6229 4152 568 1367 0 0 0 0
1571060854 0 6229 4152 568 1367 0 0 0 0
1571065888 0 6229 4152 568 1367 0 0 0 0
1571066387 0 8135 4152 570 1367 0 0 0 0
1571066431 0 8135 4152 570 1367 0 0 0 0
1571066632 0 8135 4152 570 1367 0 0 0 0
1571067429 0 8135 4152 570 1367 0 0 0 0
1571067668 0 8135 4152 570 1367 0 0 0 0
1571068004 0 8135 4152 570 1367 0 0 0 0
1571084571 0 8135 4152 570 1378 0 0 0 0
1571085766 0 8135 4152 570 1378 0 0 0 0
1571090040 0 8135 4152 575 1378 0 0 0 0
1571090248 0 8135 4152 575 1378 0 0 0 0
1571116990 0 8135 4152 575 1378 0 0 0 0
1571198656 0 8158 4152 575 1378 0 0 0 0
1571205403 0 8193 4152 575 1378 0 0 0 0
1571205494 0 8193 4152 575 1378 0 0 0 0
1571209086 0 8193 4152 575 1378 0 0 0 0
1571215549 0 8210 4152 575 1378 0 0 0 0
1571215563 0 8210 4152 575 1378 0 0 0 0
1571216248 0 8210 4152 575 1378 0 0 0 0
1571223324 0 8210 4152 575 1378 0 0 0 0
1571223575 0 8210 4152 575 1413 0 0 0 0
1571223600 0 8210 4152 575 1413 0 0 0 0
1571234186 0 8341 4152 575 1413 0 0 0 0
1571236068 0 8341 4152 575 1437 0 0 0 0
1571242569 0 8347 4152 575 1437 0 0 0 0
1571244374 0 8347 4152 575 1437 0 0 0 0
1571244488 0 8347 4152 575 1437 0 0 0 0
1571244549 0 8347 4152 575 1437 0 0 0 0
1571244764 0 8347 4152 575 1437 0 0 0 0
1571246922 0 8348 4152 575 1437 0 0 0 0
1571246947 0 8348 4152 575 1437 0 1 0 0
1571247021 0 8348 4152 575 1437 0 1 0 0
1571248694 0 8528 4152 575 1437 0 1 0 0
1571283056 0 8528 4152 582 1437 0 1 0 0
1571283290 0 8528 4152 582 1437 0 1 0 0
1571291909 0 8528 4152 582 1437 0 1 0 0
1571296614 0 8620 4152 582 1437 0 1 0 0
1571296644 0 8620 4152 582 1437 0 1 0 0
1571308635 0 8795 4152 582 1437 0 1 0 0
1571312228 0 8834 4152 582 1437 0 1 0 0
1571314609 0 8904 4152 582 1437 0 1 0 0
1571314739 0 8904 4152 582 1437 0 1 0 0
1571314913 0 8904 4152 582 1437 0 1 0 0
1571334760 0 9006 4152 582 1437 0 1 0 0
1571368867 0 9006 4152 597 1437 0 1 0 0
1571372969 0 9057 4152 597 1437 0 1 0 0
1571373110 0 9057 4152 597 1437 0 1 0 0
1571376373 0 9079 4152 597 1437 0 1 0 0
1571457990 0 9079 4152 597 1437 0 1 0 0
1571516165 0 9079 4152 597 1437 0 1 0 0
1571569559 0 9079 4152 597 1437 0 1 0 0
1571570800 0 9332 4152 597 1437 0 1 0 0
1571571426 0 9332 4152 597 1437 0 1 0 0
1571571710 0 9332 4152 597 1437 0 1 0 0
1571581442 0 9344 4152 597 1437 0 1 0 0
1571632396 0 9344 4152 874 1437 0 1 0 0
1571635357 0 9443 4152 874 1437 0 1 0 0
1571635480 0 9443 4152 874 1437 0 1 0 0
1571635552 0 9443 4152 874 1437 0 1 0 0
1571638272 0 9443 4152 874 1437 0 1 0 0
1571640054 0 9642 4152 874 1437 0 1 0 0
1571640590 0 9648 4152 874 1437 0 1 0 0
1571640680 0 9648 4152 946 1437 0 1 0 0
1571640821 0 9648 4152 946 1437 0 1 0 0
1571640977 0 9648 4152 946 1437 0 1 0 0
1571644824 0 9648 4152 946 1437 0 1 0 0
1571645068 0 9648 4152 946 1437 0 1 0 0
1571645077 0 9651 4152 946 1437 0 1 0 0
1571645113 0 9651 4152 946 1437 0 1 0 0
1571649971 0 9651 4152 946 3199 0 1 0 0
1571650287 0 9651 4152 946 3199 0 1 0 0
1571652804 0 9651 4152 946 3218 0 1 0 0
1571654437 0 9651 4152 946 3218 0 1 0 0
1571654733 0 9665 4152 946 3218 0 1 0 0
1571654836 0 9665 4152 946 3218 0 1 0 0
1571655261 0 9665 4152 946 3218 0 1 0 0
1571655278 0 9665 4152 1161 3218 0 1 0 0
1571655325 0 9665 4152 1161 3218 0 1 0 0
1571655619 0 9665 4152 1161 3218 0 1 0 0
1571659973 0 9665 4152 1176 3218 0 1 0 0
1571723949 0 9665 4152 1176 3218 0 1 0 0
1571731706 0 9665 4155 1176 3218 0 1 0 0
1571821513 0 9828 4155 1176 3218 0 1 0 0
1571822132 0 9828 4155 1176 3218 0 1 0 0
1571822690 0 9828 4201 1176 3218 0 1 0 0
1571822758 0 9828 4201 1176 3218 0 1 0 0
1571841808 0 9828 4201 1176 3232 0 1 0 0
1571896860 0 9828 4610 1176 3232 0 1 0 0
1571896936 0 9828 4610 1176 3232 0 1 0 0
1571897021 0 9879 4610 1176 3232 0 1 0 0
1571897163 0 9879 4610 1176 3232 0 1 0 0
1571897489 0 9879 4610 1176 3232 0 1 0 0
1571898109 0 9879 4610 1176 3232 0 1 0 0
1571901806 0 10115 4610 1176 3232 0 1 0 0
1571975074 0 10179 4610 1176 3232 0 1 0 0
1571976126 0 10195 4633 1176 3499 0 1 0 0
1572239152 0 10233 4633 1176 3499 0 1 0 0
1572242775 0 10233 4633 1176 3499 0 1 0 0
1572321823 0 10280 4663 1176 3499 0 1 0 0
1572339954 0 10624 4663 1176 3499 0 1 0 0
1572409082 0 10795 4710 1176 3599 0 1 0 0
1572414602 0 10795 4710 1176 3599 0 1 0 0
1572414721 0 10795 4710 1176 3599 0 1 0 0
1572514484 0 10992 4710 1176 3599 0 1 0 0
1572516700 0 11299 4710 1176 3599 0 1 0 0
1572516717 0 11299 4710 1176 3599 0 1 0 0
1572522678 0 11299 4726 1176 3599 0 1 0 0
1572565858 0 11299 4760 1176 3599 0 1 0 0
1572601084 0 11528 4760 1176 3599 0 1 0 0
1572601414 0 11561 4760 1176 3599 0 1 0 0
1572622972 0 11561 4838 1176 3599 0 1 0 0
1572705949 0 11561 4838 1176 3599 0 1 0 0
1572851977 0 11561 4838 1176 3635 0 1 0 0
1572851995 0 11561 4838 1176 3635 0 1 0 0
1573057426 0 11561 4848 1176 3635 0 1 0 0
1573057442 0 11561 4848 1176 3635 0 1 0 0
1573068715 0 11795 4874 1176 3636 0 1 0 0
1573085360 0 11795 4891 1176 3636 0 1 0 0
1573085379 0 11795 4899 1176 3636 0 1 0 0
1573106601 0 12005 4899 1176 3636 0 1 0 0
1573113934 0 12050 4899 1176 3636 0 1 0 0
1573114185 0 12050 4899 1176 3636 0 1 0 0
1573116761 0 12148 4899 1176 3636 0 1 0 0
1573120554 0 12184 4899 1176 3636 0 1 0 0
1573120568 0 12184 4899 1176 3636 0 1 0 0
1573120667 0 12184 4899 1176 3636 0 1 0 0
1573120864 0 12184 4899 1176 3636 0 1 0 0
1573126807 0 12184 4925 1176 3636 0 1 0 0
1573127342 0 12184 4925 1176 3636 0 1 0 0
1573135537 0 12184 4926 1176 3636 0 1 0 0
1573135585 0 12184 4926 1176 3636 0 1 0 0
1573287558 0 12184 4992 1176 3636 0 1 0 0
1573361388 0 12422 4992 1176 3636 0 1 0 0
1573361396 0 12422 4992 1176 3636 0 1 0 0
1573404475 0 12422 4992 1176 3636 0 1 0 0
1573451112 0 12422 5102 1176 3636 0 1 0 0
1573453000 0 12422 5102 1176 3636 0 1 0 0
1573469164 0 12804 5102 1176 3636 0 1 0 0
1573472549 0 12804 5102 1176 3636 0 1 0 0
1573524841 0 12804 5131 1176 3636 0 1 0 0
1573525741 0 12804 5131 1176 3636 0 1 0 0
1573539787 0 12804 5134 1176 3636 0 1 0 0
1573637017 0 14185 5159 1176 3636 0 1 0 0
1573642222 0 14185 5187 1176 3636 0 1 0 0
1573642341 0 14185 5187 1176 3636 0 1 0 0
1573645419 0 14185 5187 1176 3685 0 1 0 0
1573645575 0 14185 5187 1176 3685 0 1 0 0
1573702109 0 14185 5187 1176 3685 0 1 0 0
1573702572 0 14185 5199 1176 3685 0 1 0 0
1573740568 0 14185 5199 1176 3685 0 1 0 0
1573807943 0 14185 5222 1176 3685 0 1 0 0
1573812141 0 14185 5222 1176 3685 0 1 0 0
1573817121 0 14185 5274 1176 3685 0 1 0 0
1573817185 0 14185 5274 1176 3685 0 1 0 0
1574053591 0 14384 5274 1176 3685 0 1 0 0
1574053920 0 14384 5274 1176 3685 0 1 0 0
1574054385 0 14384 5274 1176 3685 0 1 0 0
1574059127 0 14411 5274 1176 3685 0 1 0 0
1574063681 0 14411 5348 1176 3685 0 1 0 0
1574064049 0 14411 5348 1176 3685 0 1 0 0
1574157404 0 14504 5348 1176 3685 0 1 0 0
1574157458 0 14504 5494 1176 3685 0 1 0 0
1574159362 0 14504 5494 1176 3685 0 1 0 0
1574234175 0 14587 5494 1176 3685 0 1 0 0
1574234223 0 14587 5494 1176 3685 0 1 0 0
1574241724 0 14861 5494 1176 3685 0 1 0 0
1574242821 0 14868 5494 1176 3685 0 1 0 0
1574247374 0 14871 5494 1176 3685 0 1 0 0
1574247768 0 14871 5494 1176 3685 0 1 0 0
1574247973 0 14871 5494 1176 3728 0 1 0 0
1574247985 0 14871 5494 1176 3728 0 1 0 0
1574247991 0 14871 5494 1176 3728 0 1 0 0
1574266880 0 14871 5494 1176 3728 0 1 0 0
1574266899 0 14871 5494 1176 3728 0 1 0 0
1574271051 0 14871 5494 1176 3728 0 1 0 0
1574271330 7 14871 5494 1176 3728 0 1 0 0
1574271367 7 14871 5494 1176 3728 0 1 0 0
1574399394 89 14871 5494 1176 3728 0 1 0 0
1574409150 166 14871 5494 1176 3728 0 1 0 0
1574409405 166 14871 5494 1176 3728 0 1 0 0
1574412073 166 14873 5494 1176 3728 0 1 0 0
1574412091 166 14873 5494 1176 3728 0 1 0 0
1574412391 166 14873 5494 1176 3728 0 1 0 0
1574655167 166 14873 5494 1176 3728 0 1 0 0
1574655199 166 14873 5494 1176 3728 0 1 0 0
1574662602 166 15089 5494 1176 3728 0 1 0 0
1574662656 166 15089 5494 1176 3728 0 1 0 0
1574668012 166 15258 5494 1176 3728 0 1 0 0
1574668380 166 15282 5494 1176 3728 0 1 0 0
1574669051 166 15282 5494 1176 3728 0 1 0 0
1574669445 166 15287 5494 1176 3728 0 1 0 0
1574670604 166 15287 5494 1176 3728 0 1 0 0
1574670823 166 15287 5494 1176 3728 0 1 0 0
1574671958 166 15288 5494 1176 3728 0 1 0 0
1574671966 166 15288 5494 1176 3728 0 1 0 0
1574672042 166 15288 5494 1176 3728 0 1 0 0
1574672265 166 15288 5494 1176 3728 0 1 0 0
1574672578 166 15288 5494 1176 3728 0 1 0 0
1574672595 166 15288 5494 1176 3728 0 1 0 0
1574717340 166 15288 5494 1176 4629 0 1 0 0
1574717784 166 15288 5494 1176 4629 0 1 0 0
1574737582 166 15288 5494 1176 4629 0 1 0 0
1574777011 197 15288 5494 1176 4629 0 1 0 0
1574797072 209 15288 5494 1176 4629 0 1 0 0
1574797546 209 15288 5494 1176 4629 0 1 0 0
1574859488 209 15294 5494 1176 4629 0 1 0 0
1574859691 209 15324 5494 1176 4629 0 1 0 0
1574869787 209 15324 5494 1176 4629 0 1 0 0
1574898272 209 15324 5494 1176 4635 0 1 0 0
1574908392 209 15324 5494 1176 4635 0 1 0 0
1575003200 209 15350 5494 1176 4635 0 1 0 0
1575003224 209 15350 5494 1176 4635 0 1 0 0
1575005621 209 15378 5494 1176 4635 0 1 0 0
1575007028 209 15378 5494 1176 4635 0 1 0 0
1575017963 209 15492 5494 1176 4635 0 1 0 0
1575018027 209 15492 5494 1176 4635 0 1 0 0
1575089407 209 15492 5494 1176 4635 0 1 0 0
